"seller_id","seller_city","seller_state","seller_lat","seller_long","all_orders","delivered_orders","total_item_revenue","avg_review_score","reviewed_orders","one_star_rate","avg_delivery_lead_time","late_deliveries","avg_days_when_late","late_delivery_rate","seller_score","tier"
"9853a239ab7b7ebbdc3a21248d5b8e1f","CAMPO LARGO","PR","-25.47231130095912","-49.53896364621774","5","4","381.00","3.80","5","0.20","17.96","1","7.83","0.25",NULL,"Insufficient Data"
"b5f0712d22a873b6797ab6cc65c3fcba","SAO PAULO","SP","-23.462265836782144","-46.593839689926625","1","1","12.99","4.00","1","0.00","3.26","0",NULL,"0.00",NULL,"Insufficient Data"
"cd52a8efd71af3336b14b5039b951cc1","PALHOCA","SC","-27.640827548878654","-48.70947771325603","3","2","170.80","2.33","3","0.33","11.20","0",NULL,"0.00",NULL,"Insufficient Data"
"2bd05d410a8fd26dc4184a15f4f2f588","BELO HORIZONTE","MG","-19.89196162600201","-43.942380636668084","6","6","1316.73","5.00","6","0.00","10.18","0",NULL,"0.00",NULL,"Insufficient Data"
"31da954dc0855f2495c6310f70a2f931","ARARAS","SP","-22.370061245002077","-47.38887462828355","29","29","4583.00","4.21","29","0.10","8.17","3","5.14","0.10","52.35","Watchlist"
"c447f8dd3ed213f291d65ef074a268eb","ASSIS","SP","-22.669353928606768","-50.426931173097316","7","7","655.00","3.71","7","0.29","11.03","0",NULL,"0.00",NULL,"Insufficient Data"
"5fd924b4836098a5be0ecf81ba054ce0","SAO PAULO","SP","-23.53804880179314","-46.50652035793251","7","7","1148.80","4.00","7","0.00","7.99","0",NULL,"0.00",NULL,"Insufficient Data"
"7e959205cebc10adefcb331f934238a4","SAO PAULO","SP","-23.54408811655857","-46.64858211715019","2","0","513.90","1.00","2","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"0b90b6df587eb83608a64ea8b390cf07","MARINGA","PR","-23.38247209396672","-51.92796648966987","164","163","28592.32","4.02","163","0.13","14.46","6","9.53","0.04","48.84","Toxic"
"00fc707aaaad2d31347cf883cd2dfe10","MARINGA","PR","-23.38247209396672","-51.92796648966987","103","103","12684.90","4.06","102","0.12","15.11","5","6.36","0.05","47.17","Toxic"
"4b5f66b7adcf57f1ecc0d3c07dd6b177","MARINGA","PR","-23.38247209396672","-51.92796648966987","23","23","6381.78","4.09","22","0.14","14.24","1","20.80","0.04","45.78","Toxic"
"670c26e0f1bf8d0576271d5cfaec6d2b","MARINGA","PR","-23.38247209396672","-51.92796648966987","78","77","6341.60","4.27","78","0.09","14.28","4","33.78","0.05","58.91","Watchlist"
"dc8798cbf453b7e0f98745e396cc5616","SAO PAULO","SP","-23.541383039361254","-46.711854471589234","41","35","2056.30","3.09","41","0.34","13.46","2","8.60","0.06","19.62","Toxic"
"1444c08e64d55fb3c25f0f09c07ffcf2","LAURO DE FREITAS","BA","-12.893166748087063","-38.33787462509413","1","1","2749.00","1.00","1","1.00","10.39","0",NULL,"0.00",NULL,"Insufficient Data"
"53243585a1d6dc2643021fd1853d8905","LAURO DE FREITAS","BA","-12.893166748087063","-38.33787462509413","358","348","222776.05","4.13","356","0.10","13.43","15","8.58","0.04","59.15","Watchlist"
"0bfd0b434243adc5c2e1aa6baf19c6aa","RIO DE JANEIRO","RJ","-22.935058480174064","-43.33359407042857","6","6","371.20","3.67","6","0.00","8.46","0",NULL,"0.00",NULL,"Insufficient Data"
"9b1585752613ec342d03bbab9997ec48","RIO DE JANEIRO","RJ","-22.935058480174064","-43.33359407042857","3","3","4248.98","3.67","3","0.33","8.09","0",NULL,"0.00",NULL,"Insufficient Data"
"3f9c56764fabca627406093dcb3ef0b4","RIO DE JANEIRO","RJ","-22.935058480174064","-43.33359407042857","7","7","909.30","4.71","7","0.00","8.49","0",NULL,"0.00",NULL,"Insufficient Data"
"fce62094ffe6a4009188ec44e681dfdd","SAO PAULO","SP","-23.663855154832156","-46.6857921780803","4","4","2969.70","4.00","4","0.25","13.50","1","15.48","0.25",NULL,"Insufficient Data"
"6989574bd97d9773f10d232b6c07da59","CURITIBA","PR","-25.418049427772555","-49.24877341863132","7","7","2478.40","4.86","7","0.00","10.96","0",NULL,"0.00",NULL,"Insufficient Data"
"33576ec5412fb5905d876f12f33bfde6","CURITIBA","PR","-25.418049427772555","-49.24877341863132","31","31","2718.00","4.10","31","0.10","14.82","1","5.98","0.03","50.80","Toxic"
"bede56095ba33c42038fb85f707b8a42","VALINHOS","SP","-22.972772340415197","-47.01224083195557","2","2","3973.90","4.50","2","0.00","12.58","0",NULL,"0.00",NULL,"Insufficient Data"
"e882b2a25a10b9c057cc49695f222c19","TERESOPOLIS","RJ","-22.417677274664413","-42.97672144300954","57","57","51057.54","4.58","57","0.02","9.55","0",NULL,"0.00","94.81","Excellent"
"adbe70ab2c97442046d393988c8d1d27","MAUA","SP","-23.648730193239814","-46.43630674015864","5","5","289.50","5.00","4","0.00","7.19","0",NULL,"0.00",NULL,"Insufficient Data"
"e49c26c3edfa46d227d5121a6b6e4d37","BREJAO","PE","-9.024839005157318","-36.57020044972058","35","34","3654.25","4.46","35","0.06","11.62","0",NULL,"0.00","78.99","Good"
"d9d43faf741ceaa8da52fdbb81d9e0e3","JUIZ DE FORA","MG","-21.764571387448186","-43.34597324239813","6","4","210.00","3.67","6","0.17","9.15","0",NULL,"0.00",NULL,"Insufficient Data"
"29e6e05b65f93bc224c644319dc52ecf","JUIZ DE FORA","MG","-21.764571387448186","-43.34597324239813","4","4","475.60","4.75","4","0.00","6.92","0",NULL,"0.00",NULL,"Insufficient Data"
"f789d2c4f2c2eb38fc4373e7a4b35264","JUIZ DE FORA","MG","-21.764571387448186","-43.34597324239813","44","44","4864.24","4.16","44","0.11","10.94","2","2.86","0.05","54.15","Watchlist"
"7813ea3ebd9411dc600b4dd01f7a97b9","OSASCO","SP","-23.540899991961357","-46.776112969814946","9","9","1599.40","3.89","9","0.22","13.03","1","5.45","0.11",NULL,"Insufficient Data"
"fe49ee029e61e789a1f3a5525f57ba8d","OSASCO","SP","-23.540899991961357","-46.776112969814946","17","16","2527.59","4.06","17","0.12","10.42","1","2.71","0.06",NULL,"Insufficient Data"
"85044848b1b767db2a4a58526adef4b4","OSASCO","SP","-23.540899991961357","-46.776112969814946","4","4","240.60","3.25","4","0.25","8.79","0",NULL,"0.00",NULL,"Insufficient Data"
"5656537e588803a555b8eb41f07a944b","TAGUATINGA","DF","-15.838225542625702","-48.053400718858065","174","171","8065.93","3.87","174","0.17","11.29","13","8.04","0.08","33.04","Toxic"
"c4b911d06343b21dd906651f8101cb49","VERA CRUZ","SP","-22.22217393101984","-49.822674319538606","2","0","90.98","1.00","2","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"00ab3eff1b5192e5f1a63bcecfee11c8","SAO PAULO","SP","-23.627534295197535","-46.60829070808082","1","1","98.00","5.00","1","0.00","9.05","0",NULL,"0.00",NULL,"Insufficient Data"
"0a198e95d32b1be2da9424c962a6ebfa","CONTAGEM","MG","-19.954716106653933","-44.038963744666205","1","1","69.99","5.00","1","0.00","16.05","0",NULL,"0.00",NULL,"Insufficient Data"
"fc0b214b59a83615fea981c6424a02ae","MAUA","SP","-23.641735998374518","-46.47864502112124","1","1","159.90","5.00","1","0.00","4.38","0",NULL,"0.00",NULL,"Insufficient Data"
"89dda63a3c907c468ec88c310ed91213","MAUA","SP","-23.641735998374518","-46.47864502112124","2","1","734.99","3.00","2","0.50","25.44","0",NULL,"0.00",NULL,"Insufficient Data"
"8fe8786ee000001ab51d030dfd4a7bf1","PAULO LOPES","SC","-27.978665492288247","-48.68271760811335","5","5","2255.00","4.60","5","0.00","15.87","0",NULL,"0.00",NULL,"Insufficient Data"
"8dd386be0767c330276ea6a3f96532d3","PAULO LOPES","SC","-27.978665492288247","-48.68271760811335","1","1","89.98","5.00","1","0.00","10.29","0",NULL,"0.00",NULL,"Insufficient Data"
"954e95f20808d7e5d11f0de292d078e0","JOAO MONLEVADE","MG","-19.814703705251688","-43.17040896837951","3","3","158.78","4.67","3","0.00","9.14","0",NULL,"0.00",NULL,"Insufficient Data"
"b83cedfb587e7911540e3f576d6917ce","SAO PAULO","SP","-23.75763122502084","-46.756091869243136","24","24","2224.95","4.21","24","0.13","10.16","2","2.89","0.08","46.22","Toxic"
"fb3cfbc8a86f5d7fbb4d36b8df63f60d","RIO DE JANEIRO","RJ","-22.892248480036507","-43.470866203327205","10","10","1007.30","4.20","10","0.10","7.53","0",NULL,"0.00",NULL,"Insufficient Data"
"778323240ce2830d68aab11794e00bfb","ARARAS","SP","-22.355359127465096","-47.38491597664383","3","3","189.98","4.33","3","0.00","10.55","0",NULL,"0.00",NULL,"Insufficient Data"
"ecccfa2bb93b34a3bf033cc5d1dcdc69","CURITIBA","PR","-25.5070141831112","-49.2759629794623","15","12","1338.64","2.57","14","0.50","32.12","2","18.98","0.17",NULL,"Insufficient Data"
"70126eecc6aa1274392a1743866e9678","BARUERI","SP","-23.542121519278556","-46.86867381625819","3","3","97.40","5.00","3","0.00","5.59","0",NULL,"0.00",NULL,"Insufficient Data"
"71dc18fd8cbf5fd77f45dd8b427abb34","CURITIBA","PR","-25.414543906885594","-49.229875625526795","4","4","1080.00","5.00","4","0.00","10.73","0",NULL,"0.00",NULL,"Insufficient Data"
"eb5b6204dde3a6e03b5f1bb8479f055b","EMBU-GUACU","SP","-23.835126827049795","-46.81408628502835","19","19","452.20","3.95","19","0.11","10.45","1","6.01","0.05",NULL,"Insufficient Data"
"ade45994b717ccee333492330fbf037b","UMUARAMA","PR","-23.7703038826882","-53.2939964443432","10","10","7196.00","4.50","10","0.00","8.41","0",NULL,"0.00",NULL,"Insufficient Data"
"3364a91ec4d56c98e44174de954b94f6","PORTO VELHO","RO","-8.766194545807496","-63.893565458644126","6","6","3579.94","3.83","6","0.17","14.83","0",NULL,"0.00",NULL,"Insufficient Data"
"0adac9fbd9a2b63cccaac4f8756c1ca8","LOUVEIRA","SP","-23.08550507419915","-46.95954096067056","110","106","15960.95","4.05","109","0.11","13.07","7","11.78","0.07","47.38","Toxic"
"fac1a9017ade7bdc94058fc1c969f355","SAO PAULO","SP","-23.527066549337565","-46.6391527868084","9","9","2010.84","4.67","9","0.00","7.71","0",NULL,"0.00",NULL,"Insufficient Data"
"ca3bd7cd9f149df75950150d010fe4a2","SAO PAULO","SP","-23.643527018246886","-46.66280936272233","71","68","9731.85","3.96","71","0.14","13.58","3","3.37","0.04","44.16","Toxic"
"ae9690c6e8fee182c28c9ff8e11ca52c","SAO PAULO","SP","-23.643527018246886","-46.66280936272233","1","1","47.40","5.00","1","0.00","4.48","0",NULL,"0.00",NULL,"Insufficient Data"
"5f1dc28029d2c244352a68107ec2b542","SAO PAULO","SP","-23.502125569130612","-46.741142143638044","62","62","2807.30","4.43","61","0.07","9.55","4","2.37","0.06","67.95","Good"
"39d61be7a92eb77b7da367bd4845bc0e","PIRACICABA","SP","-22.735952742512122","-47.618398620058194","7","7","700.59","4.00","7","0.00","10.78","0",NULL,"0.00",NULL,"Insufficient Data"
"c87abc38c8ed3240861729e1aeadf221","SAO PAULO","SP","-23.626372677390446","-46.730333962724764","1","1","133.00","1.00","1","1.00","10.75","0",NULL,"0.00",NULL,"Insufficient Data"
"7bac63f6603d382cc8d0832eb6c100a8","SAO PAULO","SP","-23.626372677390446","-46.730333962724764","19","19","7751.95","4.00","19","0.11","15.76","3","15.60","0.16",NULL,"Insufficient Data"
"05730013efda596306417c3b09302475","CRICIUMA","SC","-28.678033689593565","-49.33883528084043","4","4","952.00","5.00","4","0.00","9.45","0",NULL,"0.00",NULL,"Insufficient Data"
"6df688df543f90e9b38f4319e75a9d88","BELO HORIZONTE","MG","-19.897440327172735","-43.95717776039552","40","39","1949.96","4.58","40","0.03","7.94","0",NULL,"0.00","86.93","Excellent"
"48e954b2da4f6a750c844173b347ed40","PORTO ALEGRE","RS","-30.108668249875194","-51.22225389903746","2","2","397.80","4.50","2","0.00","8.12","0",NULL,"0.00",NULL,"Insufficient Data"
"b4a476fbd28de64b1e347abf9089366a","ITAPEVI","SP","-23.547053538149346","-46.92972088164854","33","30","5724.04","3.84","32","0.16","12.59","3","4.12","0.10","26.65","Toxic"
"ab91571efab27993ff2f6b36e38055c3","SAO PAULO","SP","-23.647404304203995","-46.63657001303734","3","3","102.24","4.67","3","0.00","13.00","1","1.63","0.33",NULL,"Insufficient Data"
"63272377184e969942f7fff221be858d","SAO PAULO","SP","-23.57034218772486","-46.55119132429378","2","2","149.70","5.00","2","0.00","12.30","0",NULL,"0.00",NULL,"Insufficient Data"
"276677b5d08786d5dce7c2149dcce48b","BELO HORIZONTE","MG","-19.836057733815164","-43.94538236770012","33","31","3522.00","3.91","33","0.15","12.06","3","8.15","0.10","28.36","Toxic"
"cb3dd9ce66268c7a3ca7241ac70ab58c","SAO PAULO","SP","-23.52725903299919","-46.61149456906236","50","48","2879.76","4.15","50","0.10","14.01","3","17.65","0.06","47.01","Toxic"
"834f8533b2ecb6598dd004ff3de7203a","SAO PAULO","SP","-23.45586145851283","-46.744091586764405","43","41","4538.29","3.81","43","0.19","14.66","6","11.53","0.15","15.07","Toxic"
"cd06602b43d8800bd0afad514919d35c","SAO PAULO","SP","-23.596803948794253","-46.634621803173566","44","43","2588.07","3.68","44","0.16","12.60","2","16.03","0.05","29.90","Toxic"
"817f85dbb65aa3e70831d90fe75cdf89","TIETE","SP","-23.101621006440027","-47.7118191405568","11","11","1552.27","4.55","11","0.00","18.12","0",NULL,"0.00",NULL,"Insufficient Data"
"ffc470761de7d0232558ba5e786e57b7","GUARULHOS","SP","-23.464178363367665","-46.539335333492126","28","27","1649.01","4.44","27","0.04","9.74","1","8.00","0.04","75.74","Good"
"9803a40e82e45418ab7fb84091af5231","RIO VERDE","GO","-17.804500726924996","-50.916494660436","11","11","4278.75","3.73","11","0.27","15.64","0",NULL,"0.00",NULL,"Insufficient Data"
"42b6488f5b8246d9141712abd4b1b693","MARINGA","PR","-23.42880265355717","-51.948194361390456","2","2","247.99","4.00","2","0.00","7.90","0",NULL,"0.00",NULL,"Insufficient Data"
"83f2b4881141ce3fcd4e985125d3279e","RIBEIRAO PRETO","SP","-21.157005847764577","-47.824920843296184","3","3","60.70","5.00","3","0.00","18.19","1","0.78","0.33",NULL,"Insufficient Data"
"abc015ebac1d283a323ca9db35ede4b9","RIBEIRAO PRETO","SP","-21.157005847764577","-47.824920843296184","12","12","1106.80","4.42","12","0.08","10.81","0",NULL,"0.00",NULL,"Insufficient Data"
"bf961104a38e01b9062ee026bb657dee","RIBEIRAO PRETO","SP","-21.157005847764577","-47.824920843296184","4","4","585.56","4.50","4","0.00","9.06","0",NULL,"0.00",NULL,"Insufficient Data"
"64cc804291f90c81f02bfc2bb58ff55a","CURITIBA","PR","-25.480181998926014","-49.344495492266645","2","2","517.60","5.00","2","0.00","14.76","0",NULL,"0.00",NULL,"Insufficient Data"
"c9aafcd0621b2207c10e32c649cada4d","SAO PAULO","SP","-23.49536204342706","-46.44672815165372","44","40","2997.25","4.02","44","0.18","8.71","4","2.06","0.10","32.95","Toxic"
"bb3dca718920a4d7ec3cc9ffb025108b","SAO PAULO","SP","-23.49536204342706","-46.44672815165372","2","2","108.00","3.00","2","0.50","11.95","0",NULL,"0.00",NULL,"Insufficient Data"
"54065e9aef7e9e9c2dc23b7594db021a","RIO DE JANEIRO","RJ","-22.905686000249073","-43.17715630706048","14","12","8003.00","3.86","14","0.21","12.42","0",NULL,"0.00",NULL,"Insufficient Data"
"02a2272692e13558373c66db98f05e2e","RIO DE JANEIRO","RJ","-22.905686000249073","-43.17715630706048","2","0","54.98","3.00","2","0.50",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"dbbcfe2c8d026742134ac3e28ccde274","CURITIBA","PR","-25.48303081488761","-49.25480361170288","4","4","308.59","4.00","4","0.25","8.29","0",NULL,"0.00",NULL,"Insufficient Data"
"bd15ee794d5e640d9dd71b665b2ab15b","RIBEIRAO PRETO","SP","-21.14049592228316","-47.76651818751377","12","12","374.80","4.00","12","0.08","14.47","2","12.27","0.17",NULL,"Insufficient Data"
"24a6daf925d9d591870a66660416de31","RIBEIRAO PRETO","SP","-21.14049592228316","-47.76651818751377","2","2","60.00","4.50","2","0.00","13.62","0",NULL,"0.00",NULL,"Insufficient Data"
"87142160b41353c4e5fca2360caf6f92","PORTO ALEGRE","RS","-30.008181567706295","-51.20130443913637","305","305","31095.98","4.41","304","0.05","10.93","17","5.70","0.06","75.62","Good"
"f08a5b9dd6767129688d001acafc21e5","PORTO ALEGRE","RS","-30.008181567706295","-51.20130443913637","11","11","14069.63","4.27","11","0.09","18.87","2","0.88","0.18",NULL,"Insufficient Data"
"1976a05ecf2996d6ffb7b5430e635fe7","ASSIS","SP","-22.655502343064512","-50.42571007913952","8","8","1796.20","3.88","8","0.13","17.63","2","5.19","0.25",NULL,"Insufficient Data"
"bccf933e006e9b94a6184af782963e77","ASSIS","SP","-22.655502343064512","-50.42571007913952","45","45","4162.74","4.52","44","0.02","11.70","1","5.72","0.02","82.37","Excellent"
"f97e2b0650c2068227e1d366140eb62f","SANTO ANTONIO DE POSSE","SP","-22.605618431997765","-46.92044723813351","16","16","3654.00","4.00","15","0.20","14.79","1","16.80","0.06",NULL,"Insufficient Data"
"4d8809767a5bafe22909c77951fb6b41","EMBU DAS ARTES","SP","-23.64878072764483","-46.84902416891697","1","0","50.00","5.00","1","0.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"edb1ef5e36e0c8cd84eb3c9b003e486d","TERESOPOLIS","RJ","-22.431184122826373","-42.9702210850494","166","165","79284.55","4.42","166","0.07","11.90","13","13.21","0.08","69.16","Good"
"43b2c864251aa0ce4030c746984e088a","BRASILIA","DF","-15.840002227136704","-48.02467532124984","2","2","94.80","3.00","2","0.50","5.62","0",NULL,"0.00",NULL,"Insufficient Data"
"79b93a308a97792cf53ac75f46da00b5","RIO DE JANEIRO","RJ","-22.985312022606546","-43.20414276378718","1","1","99.90","5.00","1","0.00","22.52","0",NULL,"0.00",NULL,"Insufficient Data"
"d4a5e99e0dd915df64ba55a7fbd583fd","SAO PAULO","SP","-23.52385994109238","-46.69580554263966","2","2","65.15","3.00","2","0.50","12.59","0",NULL,"0.00",NULL,"Insufficient Data"
"b8bc237ba3788b23da09c0f1f3a3288c","ITAJAI","SC","-26.91257382981319","-48.67397974813434","45","45","13685.71","4.32","44","0.05","11.74","1","2.99","0.02","78.25","Good"
"4e0d109ccfba9a1151c103049880c857","SAO JOAO DE MERITI","RJ","-22.775193331957862","-43.382929842060825","2","2","279.89","3.00","2","0.50","19.23","0",NULL,"0.00",NULL,"Insufficient Data"
"901b460cdce0c64e471230d7f2f9f3a3","PORTO ALEGRE","RS","-30.049924834136856","-51.201922639241616","5","5","1904.00","4.40","5","0.00","15.52","0",NULL,"0.00",NULL,"Insufficient Data"
"5721089ba9214e80074f27d5a03fc0eb","SAO PAULO","SP","-23.56711189502812","-46.66081341581777","5","5","245.93","5.00","5","0.00","7.44","0",NULL,"0.00",NULL,"Insufficient Data"
"0d33a55da925bbf1ff02af5f6059fc7f","SAO PAULO","SP","-23.599535586507244","-46.735436371547834","22","22","547.30","4.45","22","0.05","8.48","1","5.78","0.05","73.15","Good"
"688756f717c462a206ad854c5027a64a","GUARULHOS","SP","-23.45332396857464","-46.53993397498517","83","81","5966.54","3.87","82","0.12","10.76","7","3.18","0.09","37.10","Toxic"
"058cb5aeb36d7c0fcae20fc85d5e0a59","RIO DE JANEIRO","RJ","-22.832902971525172","-43.41230278119792","12","11","1328.00","3.58","12","0.25","10.09","1","9.89","0.09",NULL,"Insufficient Data"
"1cbcd2ee0afb3fc09963b87eb65e7e4f","CURITIBA","PR","-25.376941287989247","-49.23529486864069","1","1","90.00","5.00","1","0.00","4.32","0",NULL,"0.00",NULL,"Insufficient Data"
"3d700782d7818f2c1e0d7a9e9d75fc00","SERTANOPOLIS","PR","-23.059061150910857","-51.037541668178726","3","3","149.70","3.67","3","0.33","25.73","1","14.88","0.33",NULL,"Insufficient Data"
"610f72e407cdd7caaa2f8167b0163fd8","SAO PAULO","SP","-23.536082809674177","-46.6495393904693","16","16","13585.16","3.63","16","0.25","12.70","2","12.78","0.13",NULL,"Insufficient Data"
"131fcb0a0c9a47bba4474aacff0f14b7","SAO PAULO","SP","-23.536082809674177","-46.6495393904693","4","4","369.80","4.00","4","0.00","4.30","0",NULL,"0.00",NULL,"Insufficient Data"
"8b87cd0d43d49b9bdf40f56229364d59","SAO PAULO","SP","-23.586392536105222","-46.632292260896016","5","2","1552.90","2.60","5","0.60","15.34","0",NULL,"0.00",NULL,"Insufficient Data"
"8cbac7e12637ed9cffa18c7875207478","JARAGUA DO SUL","SC","-26.471036788451826","-49.11565414149591","67","66","2990.98","4.12","67","0.07","13.94","4","7.34","0.06","50.84","Toxic"
"85e7c62c1d6ea078c3897424f867a7c8","ITAPEMA","SC","-27.104775732473943","-48.62229620137121","2","2","60.00","4.50","2","0.00","7.86","0",NULL,"0.00",NULL,"Insufficient Data"
"62760d278921b5f352461620d68a9cee","SALTO","SP","-23.202746267669987","-47.29586644694693","3","3","397.00","3.67","3","0.33","19.68","1","2.63","0.33",NULL,"Insufficient Data"
"2ff97219cb8622eaf3cd89b7d9c09824","SALTO","SP","-23.202746267669987","-47.29586644694693","89","87","4476.90","4.53","89","0.02","8.97","5","9.67","0.06","78.55","Good"
"5a9b3bcab695173c820e53934574ae80","SALTO","SP","-23.202746267669987","-47.29586644694693","1","1","139.00","5.00","1","0.00","7.14","0",NULL,"0.00",NULL,"Insufficient Data"
"a5a1bfcf728ab0e19182959cf0771ee4","SOCORRO","SP","-22.59637304014357","-46.50720671996105","21","21","1812.96","4.33","21","0.05","13.41","2","28.79","0.10","55.61","Watchlist"
"ea3ebea5317b0efbc663ecc8ce5e9bc2","FLORIANOPOLIS","SC","-27.589316882452717","-48.52246814146247","3","3","299.70","4.00","3","0.00","9.39","0",NULL,"0.00",NULL,"Insufficient Data"
"a154d7316f158bb42e6fa18bbe3afd3a","SAO PAULO","SP","-23.499143398150068","-46.48329854879862","2","2","139.80","3.00","2","0.50","47.49","1","42.70","0.50",NULL,"Insufficient Data"
"3c7c4a49ec3c6550809089c6a2ca9370","SAO PAULO","SP","-23.499143398150068","-46.48329854879862","141","139","4033.64","3.66","141","0.23","9.57","11","11.59","0.08","26.15","Toxic"
"87f3e35268860433e13d577825aada95","BOM JESUS DOS PERDOES","SP","-23.13827698917556","-46.46861253251347","3","1","161.70","1.00","2","1.00","51.50","0",NULL,"0.00",NULL,"Insufficient Data"
"60ad151920c4f6f3ebbe8cfdf6166779","CARAPICUIBA","SP","-23.530075823734478","-46.83339598887207","2","0","130.00","1.00","2","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"f262cbc1c910c83959f849465454ddd3","SAO PAULO","SP","-23.535168520314638","-46.497267848770896","192","189","10482.83","4.15","191","0.10","9.11","18","6.03","0.10","51.75","Watchlist"
"ef990a83bbea832f36ebe81376335aa8","JOINVILLE","SC","-26.328275192563538","-48.88032525991248","43","43","4642.59","3.63","43","0.23","16.92","11","7.22","0.26","8.01","Toxic"
"c353f8fc0ce8344999f17d578eb69a5e","PORTO ALEGRE","RS","-30.065786895558777","-51.22599388213198","2","2","175.98","5.00","2","0.00","9.96","0",NULL,"0.00",NULL,"Insufficient Data"
"d66c11a9572221d92fbb8c4897db5f9b","RIO DE JANEIRO","RJ","-22.892631104117815","-43.286013573263176","16","16","776.56","4.56","16","0.00","8.55","0",NULL,"0.00",NULL,"Insufficient Data"
"97e50a621f8e801f4baf69e08687c192","SAO PAULO","SP","-23.586165074198572","-46.601134770697186","1","1","89.90","5.00","1","0.00","9.45","0",NULL,"0.00",NULL,"Insufficient Data"
"4d9fea3499bdc22aa4da4e339365f215","SAO PAULO","SP","-23.586165074198572","-46.601134770697186","2","2","192.54","5.00","2","0.00","12.67","0",NULL,"0.00",NULL,"Insufficient Data"
"c7246702dc991a06d788120dc7544391","FORTALEZA","CE","-3.758396168580586","-38.56817645033786","1","1","54.86","5.00","1","0.00","20.99","0",NULL,"0.00",NULL,"Insufficient Data"
"6c12e40690c335dbc2f68a4134d30dc1","CASTRO","PR","-24.806893427540267","-50.00061681236041","16","16","9139.20","4.07","14","0.07","13.35","0",NULL,"0.00",NULL,"Insufficient Data"
"b561927807645834b59ef0d16ba55a24","SAO PAULO","SP","-23.468175098069317","-46.720253444474324","85","85","4501.99","4.34","85","0.07","12.61","12","14.18","0.14","52.06","Watchlist"
"de09d00cfc265b8804c7df34075a68fa","SAO PAULO","SP","-23.515006511347327","-46.59277463488238","3","3","784.00","3.33","3","0.33","6.15","0",NULL,"0.00",NULL,"Insufficient Data"
"01cf7e3d21494c41fb86034f2e714fa1","FRANCISCO BELTRAO","PR","-26.044305666376307","-53.06371355213211","61","59","9729.36","4.15","60","0.12","11.79","3","12.82","0.05","53.48","Watchlist"
"40ec8ab6cdafbcc4f544da38c67da39a","FRANCISCO BELTRAO","PR","-26.044305666376307","-53.06371355213211","2","2","117.80","5.00","2","0.00","6.58","0",NULL,"0.00",NULL,"Insufficient Data"
"91f0eec23d4a61d7d7caeefa3f0ad1ca","TUBARAO","SC","-28.47592154374265","-49.01172864670756","11","11","2190.80","3.55","11","0.27","26.14","3","26.54","0.27",NULL,"Insufficient Data"
"2be17df1c49978426251562096c3cc09","TUBARAO","SC","-28.47592154374265","-49.01172864670756","16","16","2165.00","4.19","16","0.06","12.27","1","1.43","0.06",NULL,"Insufficient Data"
"ad14615bdd492b01b0d97922e87cb87f","TUBARAO","SC","-28.47592154374265","-49.01172864670756","1","1","8.25","5.00","1","0.00","13.58","0",NULL,"0.00",NULL,"Insufficient Data"
"f0563bacf40c311f1c4d3d6b67b8a7a7","TUBARAO","SC","-28.47592154374265","-49.01172864670756","1","0","1199.00","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"63bc58679c44e8a998792119fd7ad23e","SAO PAULO","SP","-23.5804105867347","-46.74276227935013","1","0","19.90","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"e9c6969d40e6a3d2d0f90013165c2b98","SAO PAULO","SP","-23.553725492206343","-46.52277326545763","10","10","5239.98","4.40","10","0.10","9.09","0",NULL,"0.00",NULL,"Insufficient Data"
"2c00c85d30361cd2ced2969cffbbffa3","BELO HORIZONTE","MG","-19.878923245107313","-43.93150497890123","1","1","49.80","5.00","1","0.00","1.87","0",NULL,"0.00",NULL,"Insufficient Data"
"6b9b80d53ba3676eafe60268a810b5a1","BELO HORIZONTE","MG","-19.878923245107313","-43.93150497890123","10","9","882.70","3.90","10","0.20","12.04","0",NULL,"0.00",NULL,"Insufficient Data"
"26562f211dd1364af2a8596dc945e8ae","SAO BERNARDO DO CAMPO","SP","-23.709470844712847","-46.540881790498744","2","2","99.00","5.00","2","0.00","2.26","0",NULL,"0.00",NULL,"Insufficient Data"
"ccf8813e5a7d6c84d865cd38bfc2b130","TAUBATE","SP","-23.022806049124334","-45.550847355737325","26","26","2635.50","4.38","26","0.08","11.43","2","4.70","0.08","59.01","Watchlist"
"49383af7ab774e4e8f3000f49c83dc4b","TAUBATE","SP","-23.022806049124334","-45.550847355737325","8","8","660.00","4.38","8","0.00","8.09","0",NULL,"0.00",NULL,"Insufficient Data"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc","MONTEIRO LOBATO","SP","-22.953714882106723","-45.839550230520295","39","38","2338.25","4.69","39","0.05","15.09","1","32.04","0.03","74.80","Good"
"0e72c1a751b496722a6cb1f10653b62a","OSASCO","SP","-23.509788585391924","-46.76684853672089","3","3","140.80","4.67","3","0.00","6.89","0",NULL,"0.00",NULL,"Insufficient Data"
